reaction	linear_coefficient
rxn00126	[np.float64(0.34289482409587485)]
rxn01200	[0.2704871032748886]
rxn00785	[0.2704871032748886]
rxn01100	[np.float64(0.34289482409587485)]
rxn00786	[0.2488631053589325]
rxn02504	[np.float64(0.34289482409587485)]
rxn00095	[0.6404713313533896]
rxn01116	[np.float64(0.34289482409587485)]
rxn00791	[0.49266774120256906]
rxn02507	[0.7243534331592414]
rxn00127	[0.8022948761969732]
rxn12880	[0.4943311256576426]
rxn12510	[0.24434820469516147]
rxn02934	[0.5093015857533045]
rxn12788	[0.48696470878517406]
rxn05221	[0.1595155974864107]
rxn13819	[np.float64(0.34289482409587485)]
rxn00670	[0.3560325895358137]
rxn00985	[0.6521150225389046]
rxn03236	[0.49171723579966986]
rxn04989	[0.8536221679535282]
rxn01805	[0.5777379747620446]
rxn01734	[np.float64(0.34289482409587485)]
rxn00177	[np.float64(0.34289482409587485)]
rxn01637	[np.float64(0.34289482409587485)]
rxn00467	[np.float64(0.34289482409587485)]
rxn00291	[np.float64(0.34289482409587485)]
rxn00541	[0.17472368393279739]
rxn00337	[0.5470841755185464]
rxn10474	[0.16783251976177843]
rxn00303	[0.16783251976177843]
rxn02937	[np.float64(0.34289482409587485)]
rxn13810	[np.float64(0.34289482409587485)]
rxn02988	[0.5361533633852061]
rxn03147	[0.5573021085997124]
rxn13854	[0.09131683482839541]
rxn00019	[0.5563516031968134]
rxn09566	[0.5218957823417185]
rxn00208	[0.5218957823417185]
rxn01252	[0.5218957823417185]
rxn00209	[0.5218957823417185]
rxn01102	[np.float64(0.34289482409587485)]
rxn00455	[0.5915203031040824]
rxn13904	[0.54874755997362]
rxn01973	[0.16783251976177843]
rxn06023	[np.float64(0.34289482409587485)]
rxn13827	[np.float64(0.34289482409587485)]
rxn10090	[0.18803075957338575]
rxn11544	[np.float64(0.34289482409587485)]
rxn03540	[0.5515990761823175]
rxn13861	[np.float64(0.34289482409587485)]
rxn05517	[np.float64(0.34289482409587485)]
rxn02900	[np.float64(0.34289482409587485)]
rxn00537	[0.28118028905750414]
rxn08707	[0.4798359182634303]
rxn05039	[0.36007223749813516]
rxn00361	[0.34177500849232617]
rxn00250	[0.1623671136951082]
rxn01462	[0.2932992329444686]
rxn13855	[1.0]
rxn05305	[0.6404713313533896]
rxn09653	[np.float64(0.34289482409587485)]
rxn00010	[0.3384482395821791]
rxn00327	[0.20228834061687326]
rxn01746	[np.float64(0.34289482409587485)]
rxn00139	[0.18826838592411055]
rxn02271	[0.15808983938206198]
rxn02867	[0.15808983938206198]
rxn05241	[0.5218957823417185]
rxn05240	[0.5218957823417185]
rxn05242	[0.5218957823417185]
rxn05375	[0.3020914079212859]
rxn05425	[0.3020914079212859]
rxn05400	[0.3020914079212859]
rxn05379	[0.3020914079212859]
rxn05429	[0.3020914079212859]
rxn05404	[0.3020914079212859]
rxn05409	[0.3020914079212859]
rxn05384	[0.3020914079212859]
rxn05460	[0.3020914079212859]
rxn05359	[0.3020914079212859]
rxn05363	[0.3020914079212859]
rxn05413	[0.3020914079212859]
rxn05388	[0.3020914079212859]
rxn05417	[0.3020914079212859]
rxn05367	[0.3020914079212859]
rxn05392	[0.3020914079212859]
rxn05371	[0.3020914079212859]
rxn05421	[0.3020914079212859]
rxn05396	[0.3020914079212859]
rxn05346	[0.3020914079212859]
rxn05348	[0.3020914079212859]
rxn05345	[0.3020914079212859]
rxn13851	[0.3020914079212859]
rxn05350	[0.3020914079212859]
rxn05343	[0.3020914079212859]
rxn05344	[0.3020914079212859]
rxn00189	[0.7243534331592414]
rxn02569	[0.5470841755185464]
rxn01255	[0.530450330967811]
rxn05104	[np.float64(0.34289482409587485)]
rxn01620	[np.float64(0.34289482409587485)]
rxn05092	[0.7447892993215735]
