	rxn10158	rxn05312	rxn05318	rJB00240	rxn00615	rxn05209	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00097	rxn00251	rxn10165	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	ATPM	DM_cpd00002_c
20	-314.78652372062834	472.1797855809425	157.39326186031417	314.78652372062834	-472.1797855809425	-314.78652372062834	8.389999999999986	8.389999999999986	157.39326186031417	-8.389999999999986	472.1797855809425	149.00326186031415	8.389999999999986	472.1797855809425	-157.39326186031417	472.1797855809425	-472.1797855809425	8.39	157.39326186031414
21	-536.6834694626284	805.0252041939426	268.3417347313142	536.6834694626284	-805.0252041939426	-536.6834694626284	8.389999999999986	8.389999999999986	268.3417347313142	-8.389999999999986	805.0252041939426	259.9517347313142	8.389999999999986	805.0252041939426	-268.3417347313142	805.0252041939426	-805.0252041939426	8.39	268.3417347313142
22	-462.6192657206283	693.9288985809424	231.30963286031414	462.6192657206283	-693.9288985809424	-462.6192657206283	8.389999999999986	8.389999999999986	231.30963286031414	-8.389999999999986	693.9288985809424	222.91963286031412	8.389999999999986	693.9288985809424	-231.30963286031414	693.9288985809424	-693.9288985809424	8.39	231.30963286031414
23	-204.05994779537025	306.0899216930554	102.02997389768514	204.05994779537025	-306.0899216930554	-204.05994779537025	8.389999999999986	8.389999999999986	102.02997389768514	-8.389999999999986	306.0899216930554	93.63997389768514	8.389999999999986	306.0899216930554	-102.02997389768514	306.0899216930554	-306.0899216930554	8.39	102.0299738976851
24	-277.8284860533703	416.7427290800554	138.91424302668514	277.8284860533703	-416.7427290800554	-277.8284860533703	8.389999999999986	8.389999999999986	138.91424302668514	-8.389999999999986	416.7427290800554	130.52424302668513	8.389999999999986	416.7427290800554	-138.91424302668514	416.7427290800554	-416.7427290800554	8.39	138.9142430266851
25	-425.66122805337034	638.4918420800554	212.83061402668517	425.66122805337034	-638.4918420800554	-425.66122805337034	8.389999999999986	8.389999999999986	212.83061402668517	-8.389999999999986	638.4918420800554	204.44061402668515	8.389999999999986	638.4918420800554	-212.83061402668517	638.4918420800554	-638.4918420800554	8.39	212.83061402668514
26	-130.36532561270468	195.54798841905702	65.18266280635234	130.36532561270468	-195.54798841905702	-130.36532561270468	8.389999999999986	8.389999999999986	65.18266280635234	-8.389999999999986	195.54798841905702	56.79266280635234	8.389999999999986	195.54798841905702	-65.18266280635234	195.54798841905702	-195.54798841905702	8.39	65.18266280635234
27	-388.77710646144675	583.1656596921702	194.3885532307234	388.77710646144675	-583.1656596921702	-388.77710646144675	8.389999999999986	8.389999999999986	194.3885532307234	-8.389999999999986	583.1656596921702	185.9985532307234	8.389999999999986	583.1656596921702	-194.3885532307234	583.1656596921702	-583.1656596921702	8.39	194.38855323072335
28	-167.17582620344675	250.76373930517013	83.58791310172337	167.17582620344675	-250.76373930517013	-167.17582620344675	8.389999999999986	8.389999999999986	83.58791310172337	-8.389999999999986	250.76373930517013	75.19791310172337	8.389999999999986	250.76373930517013	-83.58791310172337	250.76373930517013	-250.76373930517013	8.39	83.58791310172337
29	-240.94436446144672	361.4165466921701	120.47218223072336	240.94436446144672	-361.4165466921701	-240.94436446144672	8.389999999999986	8.389999999999986	120.47218223072336	-8.389999999999986	361.4165466921701	112.08218223072336	8.389999999999986	361.4165466921701	-120.47218223072336	361.4165466921701	-361.4165466921701	8.39	120.47218223072336
